0,1
-2.503285846988767,-3.138264301171185
-2.3523114618993075,-1.4769701435919746
-3.234153374723336,-3.2341369569491807
-1.4207871844926085,-2.232565270847091
-3.469474385934952,-2.4574399564140355
-3.4634176928124623,-3.465729753570257
-2.758037728433966,-4.913280244657798
-4.724917832513032,-3.562287529240973
-4.012831120334424,-2.685752667404726
-3.908024075521211,-4.412303701335292
-1.534351231078446,-3.225776300486536
-2.9324717953120762,-4.424748186213456
-3.5443827245251827,-2.8890774102901338
-4.150993577422303,-2.624301981654328
-3.6006386899188048,-3.291693749793277
-3.601706612229397,-1.1477218154910622
-3.013497224737934,-4.057710928955901
-2.177455087896811,-4.220843649971022
-2.7911364049952447,-4.959670123879776
-4.328186048898431,-2.8031387641308765
-2.2615334200045893,-2.8286317188100294
-3.1156482823882405,-3.3011036955892887
-4.478521990367428,-3.7198442083947088
-3.4606387709597874,-1.9428777737810843
-2.6563817104315386,-4.763040155362734
-2.675916030605205,-3.3850822804163165
-3.6769220003059586,-2.3883237111591322
-1.969000477504049,-2.068719880883801
-3.8392175232226387,-3.3092123758512146
-2.668736568596436,-2.024454872877641
-3.47917423784529,-3.185658976663817
-4.106334974006028,-4.196206624080671
-2.187474177605802,-1.643759971429177
-3.072010121580334,-1.9964671021079758
-2.638363974952366,-3.6451197546051244
-2.638604394491586,-1.4619634335340308
-3.0358260391099514,-1.4353563441859938
-5.619745104089745,-2.178097495624776
-2.912952931761829,-3.2990073504658675
-2.9082392234644976,-4.987568914600892
-3.219671887837512,-2.6428874284882538
-1.522105955258484,-3.5182702182736474
-3.8084936028931877,-3.5017570435845364
-2.084597882297926,-2.6712488903403155
-3.529760203767039,-2.486732566886644
-2.9029224506519595,-2.0313550094671107
-3.7020530938773524,-3.3276621465977683
-3.3921081531321575,-4.463514948132119
-2.703879722935424,-2.738944727820111
-2.994886543357539,-3.234587133375147
-4.415370742050414,-3.420645322765359
-3.3427145165267693,-3.802277269221619
-3.161285711666009,-2.5959491431854618
-1.1138140987894698,-2.825422187168161
-2.7424496092772355,-3.074445915766167
-4.918771215299041,-3.0265138754492167
-2.9397697900589734,-0.5367578875147139
-3.1923609647811224,-2.6984526576663876
-3.0347117697052433,-4.168678037619532
-1.8571771854849795,-2.2480669673132256
-2.208968052956953,-3.909387454794739
-1.5972056890639008,-4.4018510627922804
-2.4131429061997296,-0.8095443741900215
-3.9905363251306882,-3.566297729602772
-2.900348634912359,-3.5034756541161993
-4.550663431066132,-2.9314370251939725
-4.062303713726105,-2.5264075693648183
-3.9194242342338033,-1.4500655949824606
-3.783253292336237,-3.3220615162056757
-2.18648278263033,-4.230864316433955
-2.7725400653958707,-1.692857245717572
-4.6074832345612275,-2.815366141467696
-2.7401172057515764,-2.2181771282226896
-4.236950710878082,-4.320456613084277
-2.4780584343831022,-2.7030153267668138
-2.7495071496541232,-2.653551790503024
-3.6800247215784907,-2.7677463028389964
-2.706927526701319,-3.714351418026368
-1.1342254888552434,-2.5261670790882125
-4.191303497202648,-2.3434463913661703
-3.9746816702273216,-2.212915396257548
-1.841404420992596,-3.8206823183517105
-2.0366238707556783,-2.5872190730635016
-2.17793984000551,-1.1032070173460526
-3.2453881160028706,-3.7537361643574894
-3.8895144296255233,-3.8158102849654383
-3.077101709414104,-2.658848025183356
-2.723309200669981,-2.1728167509639764
-2.986998108122093,-1.5464659228426831
-3.264656833237956,-0.2798308334103812
-2.374332652234994,-3.8571575564162828
-4.070892498061112,-2.517527584756815
-3.223462785325851,-2.285999505907908
-2.526762375426455,-3.0728289126568726
-3.846793718068405,-4.514847224685864
-3.4465149520670213,-2.1436012056765277
-2.7859062558697962,-4.2457387787119885
-2.826819074148818,-2.614682620271163
-3.883857436201133,-2.846274894054472
-2.941791281554,-4.142970297830623
-2.6422126396517167,-2.4392154736317657
-1.916948756824723,-1.946197947965097
-4.3776693679570915,-3.937825039915123
-2.4849647327913402,-2.486214049087791
-2.484952313693952,0.8527314906547212
-2.429109489306833,-1.864434359819401
-2.0459982365067977,-2.348608748694202
-3.3152692446403456,-2.2410307795067324
-3.772825214537572,-3.236818606740009
-3.4853635478291034,-2.9181258606136775
-0.6853414333264913,-4.8672651925917485
-2.3137398096254866,-4.612715871189652
-3.4719318657894336,-1.911049403032634
-2.9357199809045373,-4.077744777929306
-3.715303709259968,-2.320402251065324
-3.7303666317171364,-2.783541410418025
-2.954428160096186,-3.651600347605817
-0.8560559106746743,-2.366080977681989
-5.025142586657607,-2.8135456852305722
-3.661786464768388,-2.147566665203776
-3.7925207384327004,-3.114736441466899
-2.4950127210195427,-2.1342448058298786
-4.2002964070557764,-3.3345012358409485
-3.474945311160956,-3.6533292325737117
-1.2345457597189031,-2.5950182890390443
-4.260883954335045,-2.082138052945224
-0.8778438029873668,-1.9675347394488532
-4.519369965954013,-3.4842340728662515
-1.7330888508133773,-3.707669465618781
-2.556180571853772,-2.2253659465706632
-3.926930471578083,-3.0595253560618
-6.241267340069072,-4.02438764133429
-3.2525681513931604,-4.2477831819648495
-1.3675886960683648,-4.4301413779606325
-3.440044486696984,-2.8692594227139088
-1.5587267109338845,-4.435862151179439
-1.8368362478450404,-2.989766938980413
-3.981508651047951,-2.537896525736729
-2.80094030442653,-3.6002168771587946
-2.9301979150099813,-3.38531359686176
-2.886482654748752,-2.3378693254789535
-1.413983183854648,-4.2378154988268495
-0.8669666253437334,-4.952087799522502
-3.1517850950355832,-2.4116827935154235
-2.7190081322649675,-3.6226995198205936
-3.2081222503572753,-3.493000934658833
-3.5893647569442115,-2.1503979029789755
-2.6429845140349526,-3.6929095952606543
-2.1004001245667494,-2.6927004791233906
-2.18713788116104,-2.370371158076388
-3.828995010922072,-3.5601810401969693
-2.2527063948767383,-2.389629734566535
-3.020901593964148,-2.882672616691218
-1.722335104211575,-3.59157138883583
-2.4529026188299623,-3.202192652433894
-3.21768120322722,-1.90122314801281
-2.1745836510119703,-2.1864903639993614
-1.694521192845671,-2.978996158367241
-2.318047028705036,-3.310266756593456
-2.675833647511558,-3.1301430543676845
-2.9030040350072817,-2.4048429745630866
-3.8182206832334726,-0.9076127243145398
-4.006017381499702,-4.214188612787732
-1.8418891264999322,-2.2083373060370644
-2.375880182947845,-2.37165449073572
-3.0122467728469147,-3.8972543714858316
-2.9241954418062734,-3.677161711512112
-2.0248802665822487,-3.1470573815021385
-3.8254971967925115,-3.3213858416529933
-2.587068545724376,-3.5637245528039747
-3.8222203955664313,-2.7563127885080876
-2.7550334288912772,-3.5069431753711298
-3.4710383056183227,-2.7679500626423637
-4.448084341497324,-4.407463774376556
-3.718444221252436,-3.213447151711847
-2.6890924344019953,-1.524643783050448
-2.1423403767979807,-3.1599385299634273
-3.019016207902689,-4.002529364637809
-3.01851313599239,-3.2886586389201384
-2.6772814396619107,-3.827230943552323
-2.4806534857588276,-1.4672610869974223
-3.1087601484568577,-2.5982882779010588
-2.3098560082888877,-3.401220471885836
-2.7759075181895834,-2.987407599218205
-2.9023239014511684,-3.7730097838554664
-2.9754898257410574,-2.50200170875455
-1.5488563922049583,-2.040729173914793
-0.8468175424884437,-3.7673475628880495
-2.127679363279322,-2.8166579942616483
-0.8101970667823277,-3.8082982853551517
-3.839721842180776,-3.599392645444022
-5.123895724309807,-3.525755021680761
-3.759132661553698,-2.8496062135237925
-2.6582440242228405,-1.1238291607841138
-2.04957616181395,-3.576903655662403
-3.898414671348358,-2.5080808284934943
-4.320233207020642,-1.1685412341456463
-1.820559879278713,-3.469175652104705
-4.713134529090878,-1.6461276258345872
-3.114539845252618,-1.7621836880265382
-4.594427658794367,-3.599375022953773
-2.994756300281817,-2.953019406235258
-3.4500654714792436,-2.3771500676525013
-4.067620429382594,-3.1423794850212934
-2.879704368288101,-2.485561165941251
-2.2883851219111104,-4.1246420918378695
-4.534114170735622,-1.722323178101491
-2.6676859880204082,-3.7484865365565536
-1.448848024477477,-2.8843253657071415
-1.8207028159361736,-2.932481518589891
-0.9392520751180129,-1.2446591575567956
-3.2489641484790734,-2.0284290490456445
-2.3546240504148526,-1.6313684424676513
-3.9649234605801045,-2.3139485400015607
-1.9415755131504122,-4.7587394864231145
-4.183258512665775,-5.0392321777601
-3.269406834444558,-2.282457744204038
-1.497642947903972,-2.925905219580225
-1.3713844544287082,-4.380101458214892
-4.703382439355154,-3.0555476988966186
-2.615934551060693,-3.032694748094093
-5.067442100039877,-3.0891200395127885
-4.304469500504853,-2.3303274511699614
-2.6334017539031516,-3.939879786327355
-3.5138669173366934,-4.059213521888951
-3.062679097273172,-2.0448576794987616
-3.985726046335544,-2.495953484482156
-3.530257618372441,-3.7928728322623444
-3.1070303599545577,-4.035242322419374
-3.5536493053471823,-4.197877892588848
-1.0352748670836107,-2.964736448028271
-3.6997255079925857,-2.786020089265778
-3.11232804969083,-3.220969599533223
-2.385833299956575,-2.242492289952695
-3.5305011476105275,-3.57581824064468
-3.275051697151644,-5.301921164735585
-4.515191062198552,-1.6331257325554753
-1.3550322864987163,-3.2490360395563784
-2.4234430369442337,-2.688749845456464
0.0788808084552377,-1.8804250885654232
-3.1279175914807666,-3.9555404406004255
-4.6064463202575725,-2.796536364132777
-3.7563507452843035,-4.422253709597674
-3.6465728842425267,-4.081548003614395
-1.3128583649274352,-2.1183602430505495
-3.0079726413166172,-1.5200558611099741
-2.9226316923523816,-3.8612842013282638
-1.4768759227303427,-2.4610899563153414
-4.037246154326456,-3.190338678083608
-3.875618253384757,-4.3827997309643365
0.9261775475316414,1.9094166404701305
-1.3985675738191412,0.5629692366905709
-0.6506425691218269,-0.48712538376469605
-0.5923939242388692,-0.863990769679816
0.04852162794482699,-0.8309501164110378
0.2704568257798388,-0.05023810944913695
-0.23894804686640975,-0.9075636620415979
-0.5767713305683327,0.755391225825756
0.5009171876243808,-0.977555244798551
0.09933230542922587,0.751387123371789
-1.6694052811213718,0.543360192379935
-0.6626237589458467,0.5705986685931593
-0.7632591565425169,-1.804882100664519
-1.6275424378831627,0.048084946661381994
0.25972250172148187,-0.9043166251044086
0.6385924587773739,-1.6615200622689599
-0.06607979864731657,-1.2110161997624567
-0.6518361078021592,0.047398671316414016
-0.8604133652839524,-0.38455554422982535
1.0062928092144405,-0.5768918695231487
0.8356921120651418,-1.129706854657618
0.5298041779152828,1.4415686206579004
-2.4716445001272893,-0.7968952554704768
0.57707212718054,-0.2030453860429927
0.37114587337130883,-0.6039851867158206
0.08658978747289992,-0.15567723539207948
1.1677820616598074,0.2544208433012131
0.3376026620752022,-0.4118769661224674
-0.48760622407249354,-0.4325581878196209
0.39445214237829684,-0.42098448082026296
0.2897748568964129,2.075400798645439
0.8711247034316923,-0.32602353216784113
1.2012139221639448,-0.4080753730215514
-2.038124535177854,-1.008086310917404
-1.8707919210258557,-0.35151348404130867
0.0184183791895517,1.6764373122752827
0.32692737376416264,-0.21910052880886424
0.8294055811834892,-2.211135309007885
0.23561455810856594,0.7708651938869668
-1.4785862457798415,1.143754043206929
0.3384964074944141,-0.4152879139008013
0.6327818661062848,2.270692857804396
0.18186625505849516,0.24822058630033608
-0.4593608995402441,-0.8498443694647918
0.8303358165442456,-0.8560838259088672
0.07156623721939247,-0.4776574467651167
0.47897982574639186,0.3336621052869483
1.0375399442578992,-0.510016398854747
-0.26987493529337125,-0.9787637157823074
-0.4442932600761116,0.3773004930448522
0.7569886166453519,-0.9221653241776254
0.8696059201056602,1.355637858804951
0.41343490322370086,1.876795812558066
-0.773789199103573,-1.244654703311417
-1.7787202489042786,1.496044311489183
0.6543656563540577,-0.05558467091045507
0.2799686263198203,-1.1254890472983765
2.4457519796168263,0.1292211819752275
0.10939479460489289,0.725766623898692
0.4810092317367132,0.22388402427913137
-0.7904744554453119,0.4714683571359957
1.8820244964750337,1.3454200461549777
1.593186626639397,-0.5112156764311852
-0.9896048202585809,-0.12578692009964815
0.055724912288694604,1.0941915184709485
-1.6924646297148194,1.5295503194606137
-0.15800789857898942,-0.42688106994742003
-1.0121043752601675,-1.6548566718657693
0.8231705839619146,0.07331796718840389
-1.2899608997410539,-1.295078772063616
-0.3357846992901282,1.669021525289393
-0.2595913513636048,-1.5031429531181062
-0.24574306408594432,-0.2727235697476705
-2.6968866429415717,-0.05429486651781221
-0.23093453020867796,0.6962063648134184
1.8489560949453452,1.1265650295477574
-0.26888869055483056,-1.1065259087416703
2.5733598032498604,0.05921843401448826
0.013929291912946203,-0.024125087110003277
0.19808476076785494,-0.14436041192394247
-0.5736620068802363,-0.5468589412403921
-0.03275327021599839,-0.543424771133765
-0.7128457826771644,0.10643022769189683
-0.2549772174208553,1.5039929885826886
-2.650969808393012,1.0915068519224618
1.246085192497629,-2.0733902324081495
-0.34268759408034877,-0.37144086599579146
-1.4075116947178212,-0.7778166875908753
-1.1105758454658288,1.7522704434236227
0.9356783931474612,1.2715550949941588
0.7216720640432351,-1.1290517712172292
-0.5245202662797737,0.48937456122791806
-1.2221278088919454,0.7129984301723881
-0.24032539815813503,-0.3748208075495975
0.7109599682034915,0.44426331148603976
-0.3609661658190799,1.159329803364248
-1.0810633275998973,0.6159356069442637
0.5931012579683838,-0.3095464393139903
0.326133022242118,-1.251113576385303
0.924027019206901,-0.18490213644298903
-0.5227230205190395,1.0490092258368893
-0.7043436905427592,-1.4084612963635597
-1.5566291735239037,0.6060099513456396
-1.280429352496283,1.7547941819843647
-2.081929407883722,1.6964563682900382
0.2110174672026184,-0.09671311187039239
-0.5449190868089497,0.39913611435207086
-0.037634702424848364,1.1033018820165215
0.11422764866203965,0.1503017614618776
-0.36361221221385587,-0.056945623721067457
0.3078017688920592,-1.7101683926566256
-1.348185422105713,0.743264094022715
0.17086543812794186,-0.18398333635267913
0.01843393306539316,0.34758170536167105
-0.5397596803093615,-0.7783047254023127
0.19584525509768155,-0.978372777615032
0.40825275571447184,-1.7025836042378404
1.0291556373256436,0.472597482413043
0.25602973431387566,0.9826909839455139
1.6654744444625766,1.0143700650181304
-1.8408742313316453,-1.2795769667357015
-0.6248185776956788,0.026091050210833786
0.517659020469123,-0.7257438131534656
0.18676676447707832,-0.7553829323533225
-0.6115178029919482,-1.4066610968482223
-0.9232332461109043,-1.3516846056163336
-0.9758732529773327,1.0536417966078395
-0.949398888831943,2.632382064837391
0.4933179008808892,0.1848361236948739
-0.8583577801812136,0.7003098794089914
-0.5756378262377739,0.12200981464536144
2.5600845382687947,-0.09605989972464987
1.1492733262856758,-0.7031764251258874
-0.0349884904969617,1.77080063563551
-0.6269670577877674,1.8124485579969287
0.7077519354554754,-0.5624667758942676
0.632407739055521,0.9725544496267299
0.6218099622171964,-1.5702247198904564
-0.7271371758248686,-0.24751863555150475
-0.07443342910004629,0.620672097550678
0.17770100093325383,-1.3353443587101013
0.3801978510059632,0.6105857452838231
0.5597904479310398,1.0807807255546218
0.8339221545489041,0.4591800792284367
-0.07016571145864703,-1.6609609335159914
0.42961821913258585,0.20768768716311115
0.27157883719537346,-1.2767485758203094
-1.0810565404082624,1.0531528533329035
-0.03955515385665504,0.6815006973726244
0.028318376130461172,0.02975613949574519
0.9382838059759977,-0.5160447282173739
0.09612077694098337,-0.4622752887050425
-0.4344962274323156,-0.30917212346863937
0.22213377163371284,-0.4787486216634773
1.2557561255735208,-0.8946073022195039
-0.18687164416135904,-0.4397310582741749
1.4469778843537329,0.19655477651157463
1.0318445394686349,-1.485560373036972
0.26705026586925884,0.889630795623437
0.08228398927542419,1.0654803750653512
-0.5172884501003722,1.40934744018558
2.2988981236192503,-0.36283856043965906
-0.4455025214007718,1.453384477117701
1.5795721457307124,-0.5228600271532683
-0.42018681709585726,-0.2817846088605072
-1.344450511034277,-0.9186519464841982
-1.0041407667520679,-0.7677975651041284
-0.03468488738678118,0.23421473253652075
1.5505004928140769,-0.998354040738791
0.9843223984765838,-0.21398884422550896
-0.04946370965243295,0.6748194921666038
-1.1227220215622986,0.3824097461840506
